MeetingID,MeetingDate,TrackName,RaceNumber,RaceTime,Distance,GreyhoundID,GreyhoundName,Box,CurrentOdds,CareerPrizeMoney,IsWinner,HistAvgSplit,HistAvgPace,BoxAdj,PredictedSplit,RaceKey,PIRRank,PaceRank,IsPIRLeader,IsPaceLeader,IsPaceTop3,HasMoney,InOddsRange,Stake,Return,Profit,FlatProfit
22522,2022-02-28,Launceston,5,,278,1079957,AQUILINE NOSE,3,5.5,43452.5,1,1.0,-8.722334818235026,-0.1,0.9,22522_R5,1.0,1.0,True,True,True,True,True,1.0,5.5,4.5,4.5
22522,2022-02-28,Launceston,7,,515,400272,AGENT ASPEN,1,1.55,45785.0,1,1.0,-9.127039834767462,-0.3,0.7,22522_R7,1.0,1.0,True,True,True,True,True,0.5,0.775,0.275,0.55
22522,2022-02-28,Launceston,7,,515,400272,AGENT ASPEN,1,1.55,45785.0,1,1.0,-9.127039834767462,-0.3,0.7,22522_R7,1.0,1.0,True,True,True,True,True,0.5,0.775,0.275,0.55
22522,2022-02-28,Launceston,7,,515,400272,AGENT ASPEN,1,1.55,45785.0,1,1.0,-9.127039834767462,-0.3,0.7,22522_R7,1.0,1.0,True,True,True,True,True,0.5,0.775,0.275,0.55
22483,2022-02-01,Mandurah,3,,405,1809204,WHO TOLD SPIDER,6,2.9,45770.0,1,2.2,-28.356176928092435,0.1,2.3000000000000003,22483_R3,1.0,1.0,True,True,True,True,True,0.5,1.45,0.95,1.9
22500,2022-02-19,Cannington,7,,715,1666037,CASUS BELLI,6,2.1,96439.0,0,1.0,-13.492846463454082,0.1,1.1,22500_R7,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22500,2022-02-19,Cannington,8,,520,1077832,RIPPIN' SHEEN,4,2.3,71203.0,0,2.0,-21.584847080034514,0.0,2.0,22500_R8,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22503,2022-02-22,Mandurah,2,,490,1077666,WEST ON JAZZ,4,3.6,34443.0,1,1.6,-138.25515015540557,0.0,1.6,22503_R2,1.0,1.0,True,True,True,True,True,0.75,2.7,1.9500000000000002,2.6
22523,2022-03-01,Townsville,2,,498,1798053,JUNGLE FEVER,6,4.4,32145.0,1,2.8,-11.85888889331929,0.1,2.9,22523_R2,1.0,1.0,True,True,True,True,True,0.75,3.3000000000000003,2.5500000000000003,3.4000000000000004
22523,2022-03-01,Townsville,3,,498,1800500,BARELY FRIENDLY,1,4.2,33895.0,1,1.0,-6.0401260519445215,-0.3,0.7,22523_R3,1.0,1.0,True,True,True,True,True,0.75,3.1500000000000004,2.4000000000000004,3.2
22523,2022-03-01,Townsville,3,,498,1800500,BARELY FRIENDLY,1,4.2,33895.0,1,1.0,-6.0401260519445215,-0.3,0.7,22523_R3,1.0,1.0,True,True,True,True,True,0.75,3.1500000000000004,2.4000000000000004,3.2
22523,2022-03-01,Townsville,3,,498,1800500,BARELY FRIENDLY,1,4.2,33895.0,1,1.0,-6.0401260519445215,-0.3,0.7,22523_R3,1.0,1.0,True,True,True,True,True,0.75,3.1500000000000004,2.4000000000000004,3.2
22523,2022-03-01,Townsville,4,,498,1070484,ZIP STREAM,5,2.3,105900.0,1,1.0,-1.016622533600469,0.0,1.0,22523_R4,1.0,1.0,True,True,True,True,True,0.5,1.15,0.6499999999999999,1.2999999999999998
22523,2022-03-01,Townsville,4,,498,1070484,ZIP STREAM,5,2.3,105900.0,1,1.0,-1.016622533600469,0.0,1.0,22523_R4,1.0,1.0,True,True,True,True,True,0.5,1.15,0.6499999999999999,1.2999999999999998
22523,2022-03-01,Townsville,4,,498,1070484,ZIP STREAM,5,2.3,105900.0,1,1.0,-1.016622533600469,0.0,1.0,22523_R4,1.0,1.0,True,True,True,True,True,0.5,1.15,0.6499999999999999,1.2999999999999998
22523,2022-03-01,Townsville,7,,498,1062989,TALK IT UP,3,1.6,38490.0,1,1.0,-14.401746036176457,-0.1,0.9,22523_R7,1.0,1.0,True,True,True,True,True,0.5,0.8,0.30000000000000004,0.6000000000000001
22523,2022-03-01,Townsville,7,,498,1062989,TALK IT UP,3,1.6,38490.0,1,1.0,-14.401746036176457,-0.1,0.9,22523_R7,1.0,1.0,True,True,True,True,True,0.5,0.8,0.30000000000000004,0.6000000000000001
22523,2022-03-01,Townsville,7,,498,1062989,TALK IT UP,3,1.6,38490.0,1,1.0,-14.401746036176457,-0.1,0.9,22523_R7,1.0,1.0,True,True,True,True,True,0.5,0.8,0.30000000000000004,0.6000000000000001
22524,2022-03-02,Rockhampton,9,,407,1072010,VELOCITY TAMIKA,1,1.9,46990.0,0,1.4,-21.840126051944498,-0.3,1.0999999999999999,22524_R9,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22526,2022-03-05,Rockhampton,6,,407,1070840,SAY SOME WORDS,1,2.3,87860.0,1,1.0,-17.697599447854856,-0.3,0.7,22526_R6,1.0,1.0,True,True,True,True,True,0.5,1.15,0.6499999999999999,1.2999999999999998
22526,2022-03-05,Rockhampton,6,,407,1070840,SAY SOME WORDS,1,2.3,87860.0,1,1.0,-17.697599447854856,-0.3,0.7,22526_R6,1.0,1.0,True,True,True,True,True,0.5,1.15,0.6499999999999999,1.2999999999999998
22526,2022-03-05,Rockhampton,6,,407,1070840,SAY SOME WORDS,1,2.3,87860.0,1,1.0,-17.697599447854856,-0.3,0.7,22526_R6,1.0,1.0,True,True,True,True,True,0.5,1.15,0.6499999999999999,1.2999999999999998
22526,2022-03-05,Rockhampton,9,,407,1071641,TUESDAY'S GONE,7,1.8,33225.0,1,3.4,-17.982080562808708,0.2,3.6,22526_R9,1.0,1.0,True,True,True,True,True,0.5,0.9,0.4,0.8
22527,2022-03-07,Bundaberg,4,,460,1072432,BUSTED AXEL,5,4.2,48267.5,1,4.0,-7.684959599592401,0.0,4.0,22527_R4,1.0,1.0,True,True,True,True,True,0.75,3.1500000000000004,2.4000000000000004,3.2
22529,2022-03-08,Townsville,3,,643,1071441,INCONSEQUENTIAL,2,5.5,57620.0,0,5.8,-21.133097113187446,-0.2,5.6,22529_R3,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22529,2022-03-08,Townsville,4,,380,1071853,ASTON MIREYA,2,3.3,58455.0,1,1.8,-11.808118095649434,-0.2,1.6,22529_R4,1.0,1.0,True,True,True,True,True,0.75,2.4749999999999996,1.7249999999999996,2.3
22529,2022-03-08,Townsville,7,,380,1073991,RUM AND HUSTLE,6,3.3,33370.0,1,1.0,-7.076976375763602,0.1,1.1,22529_R7,1.0,1.0,True,True,True,True,True,0.75,2.4749999999999996,1.7249999999999996,2.3
22529,2022-03-08,Townsville,7,,380,1073991,RUM AND HUSTLE,6,3.3,33370.0,1,1.0,-7.076976375763602,0.1,1.1,22529_R7,1.0,1.0,True,True,True,True,True,0.75,2.4749999999999996,1.7249999999999996,2.3
22529,2022-03-08,Townsville,7,,380,1073991,RUM AND HUSTLE,6,3.3,33370.0,1,1.0,-7.076976375763602,0.1,1.1,22529_R7,1.0,1.0,True,True,True,True,True,0.75,2.4749999999999996,1.7249999999999996,2.3
22529,2022-03-08,Townsville,8,,498,1800500,BARELY FRIENDLY,1,7.0,33895.0,0,1.0,-6.404565494978728,-0.3,0.7,22529_R8,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22529,2022-03-08,Townsville,9,,380,1289869,BALTS AGENDA,4,9.5,44565.0,0,1.0,-13.783533163968675,0.0,1.0,22529_R9,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22530,2022-03-09,Ipswich,3,,288,1070788,DUELLING BANJOS,7,5.5,78330.0,0,2.4,-9.810823466657006,0.2,2.6,22530_R3,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22530,2022-03-09,Ipswich,11,,288,393658,CINCINATI CYNDIE,4,5.0,56920.0,0,1.4,-17.1227656854851,0.0,1.4,22530_R11,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22534,2022-03-12,Ipswich,1,,288,881983,MY GENIE,5,6.5,79510.0,0,3.2,-22.017778773352372,0.0,3.2,22534_R1,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22534,2022-03-12,Ipswich,8,,431,1292545,BUILDING SUCCESS,2,2.5,31420.0,0,1.4,-23.18314294002093,-0.2,1.2,22534_R8,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22537,2022-03-14,Bundaberg,5,,460,1071572,QUEEN SUPREME,6,1.75,45420.0,1,2.2,-8.552083059669197,0.1,2.3000000000000003,22537_R5,1.0,1.0,True,True,True,True,True,0.5,0.875,0.375,0.75
22537,2022-03-14,Bundaberg,6,,460,1633988,SUMMER'S QUEEN,8,3.0,98642.5,1,1.0,-7.297160780873729,0.3,1.3,22537_R6,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
22537,2022-03-14,Bundaberg,7,,550,1795405,PERFECT FREEZE,8,8.0,53880.0,0,3.8,-19.424892550129762,0.3,4.1,22537_R7,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22537,2022-03-14,Bundaberg,10,,460,1792414,KISS AND CUT,2,1.85,51757.5,1,2.8,-14.8987130728347,-0.2,2.5999999999999996,22537_R10,1.0,1.0,True,True,True,True,True,0.5,0.925,0.42500000000000004,0.8500000000000001
22540,2022-03-15,Townsville,7,,380,1784274,QUINN BALE,4,3.5,50330.0,1,1.2,-6.849122314950205,0.0,1.2,22540_R7,1.0,1.0,True,True,True,True,True,0.75,2.625,1.875,2.5
22542,2022-03-16,Rockhampton,3,,407,882043,FUTURE'S CHANGED,5,5.5,42300.0,1,5.2,-23.258979654012876,0.0,5.2,22542_R3,1.0,1.0,True,True,True,True,True,1.0,5.5,4.5,4.5
22542,2022-03-16,Rockhampton,3,,407,882043,FUTURE'S CHANGED,5,5.5,42300.0,1,5.2,-23.258979654012876,0.0,5.2,22542_R3,1.0,1.0,True,True,True,True,True,1.0,5.5,4.5,4.5
22542,2022-03-16,Rockhampton,3,,407,882043,FUTURE'S CHANGED,5,5.5,42300.0,1,5.2,-23.258979654012876,0.0,5.2,22542_R3,1.0,1.0,True,True,True,True,True,1.0,5.5,4.5,4.5
22542,2022-03-16,Rockhampton,5,,407,916905,FIVE PUTT CAL,7,3.8,58020.0,1,1.0,-11.380478655150947,0.2,1.2,22542_R5,1.0,1.0,True,True,True,True,True,0.75,2.8499999999999996,2.0999999999999996,2.8
22542,2022-03-16,Rockhampton,7,,407,1800500,BARELY FRIENDLY,1,2.0,33895.0,1,2.2,-7.7160285749924755,-0.3,1.9000000000000001,22542_R7,1.0,1.0,True,True,True,True,True,0.5,1.0,0.5,1.0
22542,2022-03-16,Rockhampton,7,,407,1800500,BARELY FRIENDLY,1,2.0,33895.0,1,2.2,-7.7160285749924755,-0.3,1.9000000000000001,22542_R7,1.0,1.0,True,True,True,True,True,0.5,1.0,0.5,1.0
22542,2022-03-16,Rockhampton,7,,407,1800500,BARELY FRIENDLY,1,2.0,33895.0,1,2.2,-7.7160285749924755,-0.3,1.9000000000000001,22542_R7,1.0,1.0,True,True,True,True,True,0.5,1.0,0.5,1.0
22542,2022-03-16,Rockhampton,12,,407,1736619,READY TO RUBBLE,2,1.55,30465.0,1,4.6,-5.6898278011181604,-0.2,4.3999999999999995,22542_R12,1.0,1.0,True,True,True,True,True,0.5,0.775,0.275,0.55
22545,2022-03-18,Townsville,8,,380,1193468,VELOCITY NORA,4,21.0,32270.0,0,1.4,-21.94532054679164,0.0,1.4,22545_R8,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
22545,2022-03-18,Townsville,9,,380,395626,SUPREME MACHINE,4,3.6,30515.0,1,1.6,-13.216415026213468,0.0,1.6,22545_R9,1.0,1.0,True,True,True,True,True,0.75,2.7,1.9500000000000002,2.6
22547,2022-03-20,Ipswich,4,,288,884761,KEEP TRACKING,2,7.0,40570.0,0,2.8,-12.377255202213341,-0.2,2.5999999999999996,22547_R4,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22549,2022-03-21,Bundaberg,4,,460,1792414,KISS AND CUT,2,3.0,51757.5,1,1.0,-8.573376641922781,-0.2,0.8,22549_R4,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
22549,2022-03-21,Bundaberg,5,,550,1256981,LUCKY LANCE,6,2.7,144752.5,1,2.8,-13.469447230360194,0.1,2.9,22549_R5,1.0,1.0,True,True,True,True,True,0.5,1.35,0.8500000000000001,1.7000000000000002
22549,2022-03-21,Bundaberg,7,,550,1071716,HE'S SO COOL,4,3.6,112735.0,0,1.4,-3.136807573339291,0.0,1.4,22549_R7,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
22549,2022-03-21,Bundaberg,8,,550,1796703,LOVE YOU PEACHES,7,5.0,76892.5,0,1.0,-8.096884797448022,0.2,1.2,22549_R8,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22549,2022-03-21,Bundaberg,9,,460,1070935,DESLEY'S GIRL,6,2.3,31070.0,1,1.6,-6.658852649174986,0.1,1.7000000000000002,22549_R9,1.0,1.0,True,True,True,True,True,0.5,1.15,0.6499999999999999,1.2999999999999998
22552,2022-03-22,Townsville,4,,498,1193468,VELOCITY NORA,4,14.0,32270.0,0,2.2,-8.665946829943858,0.0,2.2,22552_R4,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
22552,2022-03-22,Townsville,7,,380,1071447,WHAT A BOMBER,2,5.0,48630.0,1,1.0,-8.351784681837785,-0.2,0.8,22552_R7,1.0,1.0,True,True,True,True,True,1.0,5.0,4.0,4.0
22552,2022-03-22,Townsville,7,,380,1071447,WHAT A BOMBER,2,5.0,48630.0,1,1.0,-8.351784681837785,-0.2,0.8,22552_R7,1.0,1.0,True,True,True,True,True,1.0,5.0,4.0,4.0
22552,2022-03-22,Townsville,8,,498,1798053,JUNGLE FEVER,8,4.2,32145.0,1,1.0,-10.322775594725439,0.3,1.3,22552_R8,1.0,1.0,True,True,True,True,True,0.75,3.1500000000000004,2.4000000000000004,3.2
22552,2022-03-22,Townsville,10,,380,1073528,BLACKPOOL COCO,6,5.0,34825.0,1,1.0,-6.836707004543331,0.1,1.1,22552_R10,1.0,1.0,True,True,True,True,True,1.0,5.0,4.0,4.0
22552,2022-03-22,Townsville,10,,380,1073528,BLACKPOOL COCO,6,5.0,34825.0,1,1.0,-6.836707004543331,0.1,1.1,22552_R10,1.0,1.0,True,True,True,True,True,1.0,5.0,4.0,4.0
22554,2022-03-23,Rockhampton,7,,510,1070840,SAY SOME WORDS,1,8.5,87860.0,0,1.0,-28.007500628767463,-0.3,0.7,22554_R7,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22558,2022-03-26,Townsville,4,,380,1799016,GNARLEY TIME,7,6.5,36070.0,0,2.0,-12.980327781726155,0.2,2.2,22558_R4,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22558,2022-03-26,Townsville,4,,380,1799016,GNARLEY TIME,7,6.5,36070.0,0,2.0,-12.980327781726155,0.2,2.2,22558_R4,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22558,2022-03-26,Townsville,4,,380,1799016,GNARLEY TIME,7,6.5,36070.0,0,2.0,-12.980327781726155,0.2,2.2,22558_R4,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22559,2022-03-27,Ipswich,4,,288,1071211,BARTY HAYZE,8,2.2,94355.0,1,1.0,-6.382232413313568,0.3,1.3,22559_R4,1.0,1.0,True,True,True,True,True,0.5,1.1,0.6000000000000001,1.2000000000000002
22559,2022-03-27,Ipswich,4,,288,1071211,BARTY HAYZE,8,2.2,94355.0,1,1.0,-6.382232413313568,0.3,1.3,22559_R4,1.0,1.0,True,True,True,True,True,0.5,1.1,0.6000000000000001,1.2000000000000002
22559,2022-03-27,Ipswich,4,,288,1071211,BARTY HAYZE,8,2.2,94355.0,1,1.0,-6.382232413313568,0.3,1.3,22559_R4,1.0,1.0,True,True,True,True,True,0.5,1.1,0.6000000000000001,1.2000000000000002
22560,2022-03-28,Bundaberg,8,,550,1804167,JAGGER MOVES,6,15.0,115405.0,1,5.2,-4.586919516329287,0.1,5.3,22560_R8,1.0,1.0,True,True,True,True,True,1.5,22.5,21.0,14.0
22560,2022-03-28,Bundaberg,10,,460,1387742,PINTO FALABELLA,3,2.6,47520.0,1,4.0,-11.399803511395579,-0.1,3.9,22560_R10,1.0,1.0,True,True,True,True,True,0.5,1.3,0.8,1.6
22563,2022-03-29,Townsville,5,,380,1071437,MORE SENSATION,7,9.0,40852.5,1,1.0,-8.364730572979806,0.2,1.2,22563_R5,1.0,1.0,True,True,True,True,True,1.0,9.0,8.0,8.0
22563,2022-03-29,Townsville,5,,380,1071437,MORE SENSATION,7,9.0,40852.5,1,1.0,-8.364730572979806,0.2,1.2,22563_R5,1.0,1.0,True,True,True,True,True,1.0,9.0,8.0,8.0
22563,2022-03-29,Townsville,5,,380,1071437,MORE SENSATION,7,9.0,40852.5,1,1.0,-8.364730572979806,0.2,1.2,22563_R5,1.0,1.0,True,True,True,True,True,1.0,9.0,8.0,8.0
22563,2022-03-29,Townsville,8,,498,1800500,BARELY FRIENDLY,1,3.0,33895.0,1,1.0,-4.433816001736163,-0.3,0.7,22563_R8,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
22565,2022-03-30,Rockhampton,4,,407,1633091,FARMOR CROWNIES,2,2.5,52205.0,1,1.0,-15.38081347839622,-0.2,0.8,22565_R4,1.0,1.0,True,True,True,True,True,0.5,1.25,0.75,1.5
22565,2022-03-30,Rockhampton,4,,407,1633091,FARMOR CROWNIES,2,2.5,52205.0,1,1.0,-15.38081347839622,-0.2,0.8,22565_R4,1.0,1.0,True,True,True,True,True,0.5,1.25,0.75,1.5
22565,2022-03-30,Rockhampton,4,,407,1633091,FARMOR CROWNIES,2,2.5,52205.0,1,1.0,-15.38081347839622,-0.2,0.8,22565_R4,1.0,1.0,True,True,True,True,True,0.5,1.25,0.75,1.5
22565,2022-03-30,Rockhampton,10,,407,916905,FIVE PUTT CAL,1,3.6,58020.0,1,1.0,-6.341713116302129,-0.3,0.7,22565_R10,1.0,1.0,True,True,True,True,True,0.75,2.7,1.9500000000000002,2.6
22565,2022-03-30,Rockhampton,10,,407,916905,FIVE PUTT CAL,1,3.6,58020.0,1,1.0,-6.341713116302129,-0.3,0.7,22565_R10,1.0,1.0,True,True,True,True,True,0.75,2.7,1.9500000000000002,2.6
22565,2022-03-30,Rockhampton,10,,407,916905,FIVE PUTT CAL,1,3.6,58020.0,1,1.0,-6.341713116302129,-0.3,0.7,22565_R10,1.0,1.0,True,True,True,True,True,0.75,2.7,1.9500000000000002,2.6
22585,2022-03-10,Casino,5,,300,874314,BURN THE EDGE,1,2.0,46930.0,0,1.0,-15.072382659557372,-0.3,0.7,22585_R5,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22585,2022-03-10,Casino,7,,300,1618761,CHAMPAGNE ROSE,1,4.0,42498.57142,0,1.6,-17.529525516700254,-0.3,1.3,22585_R7,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
22602,2022-03-14,Maitland,6,,450,1064687,SHE'S SAVAGE,2,9.5,57810.0,1,1.6,-15.247585513924651,-0.2,1.4000000000000001,22602_R6,1.0,1.0,True,True,True,True,True,1.0,9.5,8.5,8.5
22602,2022-03-14,Maitland,6,,450,1064687,SHE'S SAVAGE,2,9.5,57810.0,1,1.6,-15.247585513924651,-0.2,1.4000000000000001,22602_R6,1.0,1.0,True,True,True,True,True,1.0,9.5,8.5,8.5
22602,2022-03-14,Maitland,6,,450,1064687,SHE'S SAVAGE,2,9.5,57810.0,1,1.6,-15.247585513924651,-0.2,1.4000000000000001,22602_R6,1.0,1.0,True,True,True,True,True,1.0,9.5,8.5,8.5
22617,2022-03-18,Wentworth Park,6,,280,1062557,CLUB MODEL,6,8.0,33070.0,0,1.0,-15.822953206888325,0.1,1.1,22617_R6,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22640,2022-03-25,Wagga,5,,525,1062661,TOM'S EXPRESS,1,3.0,39265.0,1,2.2,-17.72117735973235,-0.3,1.9000000000000001,22640_R5,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
22640,2022-03-25,Wagga,5,,525,1062661,TOM'S EXPRESS,1,3.0,39265.0,1,2.2,-17.72117735973235,-0.3,1.9000000000000001,22640_R5,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
22640,2022-03-25,Wagga,5,,525,1062661,TOM'S EXPRESS,1,3.0,39265.0,1,2.2,-17.72117735973235,-0.3,1.9000000000000001,22640_R5,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
22708,2022-03-02,Meadows (MEP),1,,525,379259,FIGHTING BOXER,3,16.2,45485.0,0,1.4,-16.325869607837028,-0.1,1.2999999999999998,22708_R1,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
22715,2022-03-04,Horsham,2,,485,1054191,MOTH ROCKS,2,2.3,55105.71428,0,1.6,-28.38496730590321,-0.2,1.4000000000000001,22715_R2,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22717,2022-03-05,The Meadows,6,,600,1798476,DUSTY LYN,1,11.3,59020.0,0,1.0,-10.410660319388064,-0.3,0.7,22717_R6,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
22717,2022-03-05,The Meadows,8,,730,1797055,SHIMA GLOW,5,27.1,71475.0,0,3.4,-19.920297763223022,0.0,3.4,22717_R8,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
22721,2022-03-07,Shepparton,7,,450,1807931,FEROCIOUS RUST,8,3.8,31690.0,0,1.0,-12.583373739267588,0.3,1.3,22721_R7,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
22721,2022-03-07,Shepparton,7,,450,1807931,FEROCIOUS RUST,8,3.8,31690.0,0,1.0,-12.583373739267588,0.3,1.3,22721_R7,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
22721,2022-03-07,Shepparton,7,,450,1807931,FEROCIOUS RUST,8,3.8,31690.0,0,1.0,-12.583373739267588,0.3,1.3,22721_R7,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
22723,2022-03-08,Ballarat,5,,450,345194,JEBEDIAH,3,3.0,104828.125,1,2.2,-27.148398805925744,-0.1,2.1,22723_R5,1.0,1.0,True,True,True,True,True,0.75,2.25,1.5,2.0
22724,2022-03-08,Horsham,3,,410,1072446,ENRIQUE FERNANDO,7,20.6,32495.0,0,1.8,-13.66149450499016,0.2,2.0,22724_R3,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
22725,2022-03-08,Healesville,4,,300,1056713,AMERICAN MISSILE,4,23.1,37397.5,0,1.8,-10.301438243227947,0.0,1.8,22725_R4,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
22729,2022-03-10,Sandown Park,9,,515,335424,WARRINGAH BALE,1,13.7,89385.0,1,1.6,-16.38956446788864,-0.3,1.3,22729_R9,1.0,1.0,True,True,True,True,True,1.5,20.549999999999997,19.049999999999997,12.7
22732,2022-03-10,Warrnambool,9,,390,1618730,INGA MIA,2,6.9,37948.125,1,1.0,-17.52625373097677,-0.2,0.8,22732_R9,1.0,1.0,True,True,True,True,True,1.0,6.9,5.9,5.9
22732,2022-03-10,Warrnambool,9,,390,1618730,INGA MIA,2,6.9,37948.125,1,1.0,-17.52625373097677,-0.2,0.8,22732_R9,1.0,1.0,True,True,True,True,True,1.0,6.9,5.9,5.9
22732,2022-03-10,Warrnambool,9,,390,1618730,INGA MIA,2,6.9,37948.125,1,1.0,-17.52625373097677,-0.2,0.8,22732_R9,1.0,1.0,True,True,True,True,True,1.0,6.9,5.9,5.9
22734,2022-03-11,Geelong,2,,460,1803506,PATRIOT EARHART,5,11.1,60315.0,0,4.8,-19.357035618368638,0.0,4.8,22734_R2,1.0,1.0,True,True,True,True,True,1.5,0.0,-1.5,-1.0
22738,2022-03-12,The Meadows,5,,525,1778421,NIGHT TO BURN,3,25.7,30255.0,0,2.2,-16.023258118025772,-0.1,2.1,22738_R5,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
22741,2022-03-13,Sale,2,,440,1054106,DOT'S DELIGHT,5,7.8,48595.83333,0,1.0,-14.811549514330878,0.0,1.0,22741_R2,1.0,1.0,True,True,True,True,True,1.0,0.0,-1.0,-1.0
22743,2022-03-14,Shepparton,7,,450,1118492,FERDINAND BOY,2,2.0,514355.0,1,1.0,-5.964644432947155,-0.2,0.8,22743_R7,1.0,1.0,True,True,True,True,True,0.5,1.0,0.5,1.0
22743,2022-03-14,Shepparton,7,,450,1118492,FERDINAND BOY,2,2.0,514355.0,1,1.0,-5.964644432947155,-0.2,0.8,22743_R7,1.0,1.0,True,True,True,True,True,0.5,1.0,0.5,1.0
22743,2022-03-14,Shepparton,7,,450,1118492,FERDINAND BOY,2,2.0,514355.0,1,1.0,-5.964644432947155,-0.2,0.8,22743_R7,1.0,1.0,True,True,True,True,True,0.5,1.0,0.5,1.0
22753,2022-03-17,Sandown Park,7,,515,1802261,OSPREY ROSE,5,2.1,73095.0,0,2.0,-14.005136116642461,0.0,2.0,22753_R7,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22772,2022-03-23,Meadows (MEP),8,,525,1054789,ASTON LIRA,4,3.4,92475.0,0,1.0,-17.813453186250005,0.0,1.0,22772_R8,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
22776,2022-03-24,Warrnambool,1,,450,874181,TOM KEEPING,4,5.0,59130.0,1,2.2,-17.297026271238693,0.0,2.2,22776_R1,1.0,1.0,True,True,True,True,True,1.0,5.0,4.0,4.0
22781,2022-03-25,Warragul,4,,400,1059317,SODA PRINCE,2,4.4,46553.125,0,2.2,-6.496922862906925,-0.2,2.0,22781_R4,1.0,1.0,True,True,True,True,True,0.75,0.0,-0.75,-1.0
22782,2022-03-26,Ballarat,10,,390,1799290,WEST SONG,4,6.1,39145.0,1,1.0,-12.9259110751773,0.0,1.0,22782_R10,1.0,1.0,True,True,True,True,True,1.0,6.1,5.1,5.1
22785,2022-03-27,Sale,1,,440,1053422,SWEET OBSIDIAN,5,21.1,49530.83333,0,1.4,-19.353448018837238,0.0,1.4,22785_R1,1.0,1.0,True,True,True,True,True,2.0,0.0,-2.0,-1.0
22796,2022-03-30,Geelong,4,,460,1796506,CHOP SCOTCH,5,1.8,62267.5,0,2.2,-11.150750179482236,0.0,2.2,22796_R4,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22800,2022-03-31,Warrnambool,1,,450,1053857,OBOYA BALE,4,1.5,31965.0,0,1.0,-21.434671931443336,0.0,1.0,22800_R1,1.0,1.0,True,True,True,True,True,0.5,0.0,-0.5,-1.0
22834,2022-03-03,Hobart,1,,340,1080883,DR. HAYLEY,5,1.8,56100.0,1,1.0,-8.25789174182596,0.0,1.0,22834_R1,1.0,1.0,True,True,True,True,True,0.5,0.9,0.4,0.8
22834,2022-03-03,Hobart,1,,340,1080883,DR. HAYLEY,5,1.8,56100.0,1,1.0,-8.25789174182596,0.0,1.0,22834_R1,1.0,1.0,True,True,True,True,True,0.5,0.9,0.4,0.8
22834,2022-03-03,Hobart,1,,340,1080883,DR. HAYLEY,5,1.8,56100.0,1,1.0,-8.25789174182596,0.0,1.0,22834_R1,1.0,1.0,True,True,True,True,True,0.5,0.9,0.4,0.8
